Protocol,Packet Type,Traffic Type,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Source IP FirstOctet,Destination IP FirstOctet,City,Region,Browser,Operating System,Anomaly Score Category,Packet Length Category
2,1,2,1,1,0,1,0,0,18,215,281,20,0,3,1,2
0,0,0,0,1,1,0,0,1,21,160,266,22,1,1,2,0
2,1,0,1,1,1,1,1,0,176,194,140,27,1,1,3,2
1,1,2,1,0,0,2,1,1,186,11,10,24,0,1,0,2
1,1,2,0,1,0,2,1,1,122,108,21,14,0,3,2,1
0,1,2,0,1,2,0,1,0,66,60,255,7,0,2,0,3
2,0,0,0,0,0,1,2,0,203,125,93,24,1,3,3,3
0,0,0,0,0,0,2,0,1,186,46,117,22,0,2,1,3
1,0,2,0,0,2,2,2,1,15,118,246,19,0,1,1,3
1,1,0,2,0,1,1,0,1,26,94,301,5,0,2,1,0
2,1,2,2,1,0,1,1,1,39,163,67,22,0,3,2,0
0,0,1,0,1,0,0,0,1,193,164,203,9,0,1,2,2
0,0,0,0,1,0,0,1,0,26,64,40,8,0,3,0,1
2,0,1,2,0,1,0,0,0,42,218,6,8,0,1,2,1
0,0,1,0,1,0,2,0,1,121,138,194,1,0,1,2,0
0,0,1,1,1,0,0,2,0,206,117,68,26,1,3,1,3
2,0,0,0,0,0,2,2,0,190,15,226,11,0,2,2,1
2,1,1,2,1,0,2,2,0,89,152,313,12,0,2,2,3
2,0,0,2,0,1,0,0,0,220,112,306,8,1,1,0,1
2,1,0,1,1,0,2,0,1,90,42,271,9,0,3,3,2
1,1,1,2,1,2,1,0,1,64,41,284,2,0,3,2,0
1,1,1,0,0,2,1,1,1,144,188,106,17,0,1,3,0
0,1,0,2,1,0,2,0,0,126,147,86,5,0,3,3,3
1,0,0,0,0,0,2,1,1,64,85,89,19,0,3,1,2
2,1,2,2,0,0,2,0,0,166,153,134,14,0,3,2,3
0,0,0,1,0,2,1,1,0,126,217,312,15,0,0,3,0
1,1,0,0,0,1,2,1,1,175,155,12,19,1,3,0,2
1,0,2,2,1,1,0,2,1,165,133,303,1,0,3,0,0
1,0,1,2,1,2,2,2,0,163,122,1,2,0,2,1,2
0,1,2,0,1,0,0,0,1,198,175,300,7,1,1,0,1
2,0,0,2,1,2,1,1,0,153,105,244,5,1,3,1,1
0,0,2,1,1,2,0,2,0,66,4,200,25,0,3,1,2
0,1,2,1,0,0,0,0,1,220,154,118,5,0,2,0,0
1,0,1,1,1,2,1,1,0,118,26,83,10,0,3,0,0
0,1,2,2,1,2,1,2,1,82,86,249,27,0,3,1,3
1,0,2,1,1,0,2,1,0,121,101,248,19,0,1,1,1
0,1,0,1,0,0,2,0,1,39,219,71,24,0,1,2,1
2,1,1,1,1,1,1,0,1,202,175,288,23,0,3,3,3
2,1,0,0,0,1,0,2,1,121,73,180,3,0,2,1,1
2,1,2,0,0,1,1,0,1,60,212,207,1,0,1,0,1
2,1,1,0,1,2,0,1,0,68,11,112,21,0,3,3,3
1,1,1,1,0,0,0,2,0,12,114,135,3,1,1,1,2
1,1,0,1,0,0,0,1,1,62,149,81,22,0,3,1,2
0,0,1,2,0,2,0,2,0,202,159,23,2,0,3,0,2
0,1,2,2,0,1,1,0,0,130,4,205,7,1,3,1,1
0,1,0,0,1,2,2,0,0,86,80,70,2,0,1,3,2
1,1,0,0,0,0,0,1,0,91,114,87,18,0,2,1,0
1,1,2,1,1,1,1,0,1,24,157,263,1,0,2,0,3
2,1,0,2,0,1,1,1,1,60,38,294,6,0,3,2,2
1,0,0,0,1,1,2,0,1,176,133,2,20,1,1,3,0
0,0,2,0,0,0,1,0,1,89,49,238,2,0,3,3,1
0,1,1,0,1,1,0,1,0,222,147,256,21,1,1,3,1
2,0,0,0,1,1,1,2,1,107,40,260,11,0,2,1,1
2,1,2,1,1,1,0,1,1,68,150,280,13,1,1,3,1
1,1,0,1,0,2,1,2,1,7,128,19,17,0,0,3,1
0,0,2,2,1,0,2,1,0,9,155,280,27,0,2,2,2
0,1,1,0,1,1,1,0,0,10,61,28,0,0,3,3,3
0,0,2,1,0,2,0,0,0,126,50,46,14,1,1,0,3
2,0,1,2,1,0,0,2,0,138,34,170,13,0,2,0,3
2,0,0,2,0,2,0,2,1,189,135,26,13,0,2,2,0
2,0,2,0,1,1,0,0,0,157,71,12,25,0,3,0,1
0,0,2,1,1,1,1,1,1,55,182,245,21,0,3,1,0
1,1,1,0,0,1,1,0,1,5,220,65,22,0,2,2,1
0,0,2,1,0,2,0,2,1,40,150,68,7,1,3,2,1
0,1,2,0,0,1,1,1,1,29,43,260,24,0,0,3,3
0,0,0,1,1,2,0,2,1,62,109,32,24,0,1,1,1
0,0,1,2,1,0,1,1,0,52,9,79,22,0,1,0,1
2,1,2,1,0,1,2,2,0,182,83,25,1,1,3,3,1
2,0,1,1,0,0,2,2,1,216,164,143,2,1,1,0,0
2,0,0,0,1,1,0,2,0,82,59,100,13,1,1,0,2
0,0,2,2,1,1,0,0,0,5,29,169,20,0,2,0,3
1,1,0,1,0,1,2,2,1,114,203,276,4,1,3,0,2
0,1,1,0,0,1,2,2,1,160,36,214,12,0,1,0,0
2,1,1,0,1,0,1,1,1,219,153,19,22,0,2,1,0
2,1,2,0,0,2,1,0,1,187,112,60,2,0,2,0,0
1,1,0,1,1,1,1,2,0,66,221,142,27,1,3,3,1
2,0,1,2,0,2,0,0,1,173,9,130,23,0,2,3,1
1,0,1,1,1,0,1,0,1,56,154,221,12,0,3,0,0
2,0,0,0,0,0,0,2,1,53,87,301,0,0,2,3,3
0,0,2,0,1,0,1,2,0,59,99,88,3,1,3,3,3
1,1,0,1,0,1,0,0,1,90,34,291,8,0,3,0,1
2,0,2,2,0,1,1,2,1,31,116,287,5,0,3,3,2
2,1,2,1,1,0,2,1,0,110,53,25,24,0,3,2,3
2,1,0,2,0,2,1,2,1,111,111,124,12,0,2,1,1
1,0,0,0,0,1,0,1,0,191,24,282,11,0,2,1,1
2,1,0,1,0,1,0,0,0,152,35,21,1,0,2,3,2
2,0,2,0,1,1,1,1,0,126,177,207,2,0,3,1,2
2,1,0,1,0,2,2,1,0,5,209,192,18,0,2,0,0
1,0,1,0,1,2,2,1,0,83,162,24,8,0,3,3,1
0,0,2,1,1,1,2,0,0,5,185,227,19,0,3,3,2
1,0,1,2,1,0,2,0,1,140,121,304,3,0,3,2,1
0,1,2,2,0,2,1,0,0,65,62,19,16,1,3,0,2
0,1,0,2,1,1,1,1,1,44,150,18,12,0,2,3,0
0,1,1,1,1,2,1,2,1,153,191,236,7,0,3,3,3
2,1,0,0,0,0,0,1,0,49,194,94,26,0,3,1,1
0,1,0,0,0,1,0,2,1,183,216,116,1,1,3,3,1
0,0,0,1,0,0,1,2,0,167,161,145,19,1,1,0,1
1,0,2,1,1,1,0,2,1,184,154,28,24,0,2,2,2
0,1,2,1,1,1,0,1,0,21,56,180,21,0,0,2,1
1,1,2,1,0,1,0,1,0,78,70,47,17,0,3,2,2
0,0,1,0,1,1,0,0,0,80,49,116,17,0,3,2,3
2,0,0,1,0,1,2,1,0,71,39,203,19,0,1,0,3
0,1,0,1,1,0,2,2,1,54,98,294,25,0,2,0,1
2,0,1,2,0,2,0,2,0,173,44,0,27,0,3,2,0
1,0,0,0,0,0,2,2,1,55,6,101,12,0,2,3,2
2,1,1,0,1,2,1,0,1,181,1,260,22,1,1,2,1
1,0,0,0,1,1,0,1,1,106,178,88,27,0,3,3,2
2,0,0,2,0,0,1,1,1,8,171,311,11,1,3,3,2
0,0,1,0,1,2,0,2,1,143,33,245,26,0,3,2,0
2,0,0,2,1,2,1,0,0,116,44,172,16,0,3,2,3
0,1,2,1,0,0,1,2,1,73,36,56,1,0,3,2,0
0,1,0,1,0,0,0,1,1,86,208,213,3,0,1,0,0
1,0,2,0,1,0,2,2,0,64,126,207,4,0,1,3,1
2,0,2,2,0,2,2,0,0,219,45,250,1,1,3,2,0
0,1,0,2,0,0,1,1,0,27,183,239,5,0,0,3,3
0,0,0,1,0,2,1,2,0,217,216,291,11,0,3,3,1
2,1,1,1,0,1,1,0,1,73,33,134,20,0,0,3,3
1,0,0,1,0,2,2,0,1,32,85,108,16,0,2,2,3
1,0,0,1,1,0,0,2,0,170,110,44,4,0,2,0,1
0,1,2,2,0,2,1,2,1,123,129,282,19,1,3,1,3
1,0,2,2,1,2,1,2,0,11,129,40,14,0,2,0,0
2,1,1,2,1,1,0,0,0,181,223,258,5,1,1,2,0
2,1,1,0,0,1,1,1,1,26,84,64,20,0,2,2,2
1,1,0,0,1,0,2,1,1,210,185,258,16,0,3,0,1
1,1,2,2,0,0,1,1,0,135,134,138,2,0,1,2,2
0,0,2,2,0,0,1,0,0,56,104,9,4,0,0,3,1
2,1,1,1,1,1,2,2,1,112,19,134,2,0,2,3,0
1,0,2,2,1,1,1,0,0,39,200,140,18,0,3,2,1
0,0,0,2,0,1,2,1,1,82,153,67,2,0,3,1,3
1,1,1,0,1,2,1,0,0,34,133,96,1,1,3,2,0
0,0,2,2,0,1,1,0,1,175,8,157,16,0,1,2,0
0,1,1,1,0,0,0,2,0,31,150,225,26,0,3,1,0
0,0,1,1,1,2,0,2,0,211,31,76,26,0,2,2,3
2,0,2,0,0,2,1,1,0,28,91,13,12,0,3,2,2
0,1,1,1,1,0,2,1,0,188,1,284,23,0,2,3,2
0,0,1,1,1,2,1,1,0,149,211,25,1,0,2,1,0
0,0,0,2,0,1,2,1,0,46,199,110,20,0,3,2,3
0,1,2,2,0,2,2,2,1,80,50,95,17,0,1,2,0
0,0,1,1,0,0,1,0,1,159,66,287,16,0,2,3,1
0,1,0,1,0,0,0,1,1,145,166,153,18,0,3,3,1
0,1,1,0,1,2,1,1,0,28,70,78,2,0,2,2,2
1,1,2,2,0,0,1,0,1,167,5,297,19,0,2,3,1
2,0,2,0,1,1,0,1,1,173,175,310,12,0,2,2,3
1,1,2,0,1,2,1,1,0,214,181,43,25,1,3,1,0
1,0,2,0,1,0,1,1,0,220,222,251,27,1,3,2,2
0,1,1,2,0,1,0,2,0,24,22,49,6,1,3,3,2
1,1,1,1,1,1,2,2,1,155,220,200,2,0,3,3,3
0,1,2,0,1,1,1,0,1,53,112,315,5,0,0,2,0
0,1,2,1,1,2,2,0,0,153,205,212,12,1,1,3,0
1,0,1,2,0,0,1,1,1,68,161,133,10,0,3,0,3
2,1,2,0,0,1,2,2,1,125,145,154,13,1,1,3,0
0,1,2,0,0,2,2,0,1,58,107,9,8,0,2,1,3
1,1,2,2,0,0,1,1,1,87,23,130,13,0,3,3,1
0,0,0,0,0,2,1,1,0,64,47,169,2,0,0,3,1
1,0,1,1,1,0,2,0,1,66,144,297,18,1,1,3,1
1,0,0,0,1,1,0,2,0,98,5,293,4,1,3,1,3
2,0,1,2,1,1,2,1,0,187,7,0,1,0,3,1,3
1,0,2,1,1,2,1,0,0,1,59,217,23,0,3,2,3
2,1,1,1,1,1,2,1,1,144,199,148,13,0,0,1,3
1,0,1,1,1,0,1,0,1,112,185,63,10,0,0,1,0
1,1,2,2,1,0,0,2,1,214,24,184,15,0,2,3,1
0,1,2,1,0,1,0,2,1,36,79,89,6,0,2,0,0
2,0,1,2,1,1,1,2,0,196,70,256,20,0,3,1,2
0,0,0,2,1,1,0,2,0,171,167,192,18,0,2,2,2
2,1,1,0,0,2,1,1,1,85,46,40,20,0,2,0,0
2,0,0,1,0,1,1,2,0,218,121,74,7,0,0,2,1
0,1,2,2,0,0,0,0,0,125,19,186,2,1,1,3,3
2,0,0,0,1,2,2,1,1,186,35,274,0,0,2,3,0
0,1,1,2,0,2,1,0,1,69,65,61,24,1,1,3,1
1,0,2,2,1,2,2,1,0,160,67,51,0,0,1,2,1
1,0,2,0,1,2,2,2,1,118,207,194,8,0,3,0,1
0,1,2,2,1,0,2,0,0,151,117,27,10,1,1,1,3
1,1,2,0,0,2,2,2,0,129,86,185,3,1,3,3,3
1,0,1,1,1,0,0,2,1,165,112,311,1,0,3,0,1
0,1,1,1,0,2,1,0,0,68,36,200,16,0,2,0,3
0,0,2,0,1,2,2,0,1,146,36,152,21,1,3,1,2
1,0,0,1,0,1,1,0,1,51,211,1,14,0,3,1,3
0,1,0,2,1,1,1,2,1,132,40,208,18,1,1,0,1
0,1,1,0,1,2,2,1,0,10,150,135,11,0,3,1,3
2,1,0,2,1,2,2,1,0,46,13,262,11,0,2,0,0
1,0,2,1,1,0,0,0,1,188,76,252,10,1,3,3,2
1,1,1,2,1,1,1,1,0,126,20,210,6,1,3,1,3
2,0,0,0,0,0,2,1,1,134,103,237,14,0,1,3,1
1,1,2,0,0,1,0,2,0,189,64,268,12,0,2,0,3
2,0,2,0,0,1,1,0,1,204,146,91,25,0,3,0,1
0,0,0,0,0,2,1,1,1,37,182,30,23,1,3,3,3
1,1,0,2,1,0,2,2,1,156,33,130,7,1,1,3,0
2,1,1,2,0,0,1,0,1,89,196,225,6,1,3,0,0
1,0,1,2,0,2,2,2,0,41,182,23,12,0,2,0,1
1,0,1,2,1,2,2,1,0,146,69,136,23,1,1,3,1
0,0,0,2,0,0,0,1,1,31,175,202,21,0,3,3,1
2,0,1,1,0,2,1,1,0,53,101,70,3,0,3,1,1
0,0,0,0,1,1,2,2,0,105,199,26,13,0,2,2,1
0,0,2,1,1,2,2,1,1,33,48,72,17,1,3,2,2
1,1,1,1,1,1,1,1,1,58,146,87,26,0,3,3,3
0,1,0,2,1,1,1,1,0,1,189,141,15,0,2,2,0
1,0,1,1,1,2,2,1,1,91,115,86,8,0,2,0,1
0,1,0,2,1,1,0,0,1,138,192,194,10,0,3,0,2
1,0,1,0,0,2,2,0,1,90,85,258,18,0,1,0,1
1,0,0,0,1,2,1,1,1,117,103,270,17,0,2,3,2
0,0,0,0,1,1,1,0,1,154,43,5,22,0,2,3,0
1,0,1,1,1,0,0,2,0,90,52,139,17,0,1,1,0
1,0,0,2,0,2,1,2,0,171,31,38,0,0,1,2,0
1,0,0,0,1,2,0,0,0,118,129,64,24,0,1,1,3
1,0,0,2,1,2,2,2,1,177,123,201,19,0,3,3,2
1,1,2,2,0,1,0,2,0,163,104,130,12,0,3,1,2
1,1,0,1,1,0,0,1,0,6,112,256,18,0,0,2,0
2,0,1,2,0,0,1,1,0,150,73,209,10,1,1,0,1
1,1,2,2,0,2,1,0,1,105,71,2,17,0,3,3,0
1,0,0,2,1,1,1,2,1,218,133,209,12,0,2,3,1
2,1,2,1,0,0,0,1,0,112,17,190,25,0,3,2,3
2,0,1,2,0,1,0,1,0,115,84,214,21,1,3,0,1
0,0,2,0,1,1,2,2,1,15,5,193,8,0,1,2,1
2,1,0,0,0,2,0,2,0,172,80,93,1,1,3,3,0
0,0,2,0,0,2,2,2,0,209,98,100,24,0,2,3,0
2,1,0,0,1,0,2,0,1,117,41,89,25,1,3,0,3
1,0,1,2,1,0,2,1,0,92,54,232,0,0,3,3,3
0,1,0,1,0,1,1,0,0,180,200,59,17,0,3,1,2
0,0,1,2,0,1,2,0,1,171,74,140,9,0,2,1,1
0,1,2,2,1,0,0,2,0,52,178,222,8,0,3,2,0
0,1,2,2,0,1,0,1,0,21,151,193,5,0,2,0,0
2,0,0,0,0,0,0,0,0,62,13,182,8,0,2,2,1
0,0,2,2,1,2,2,1,1,11,103,135,22,0,3,1,2
1,1,1,2,1,2,0,0,0,98,15,284,17,0,3,0,3
2,1,2,2,0,0,1,0,1,206,96,63,20,0,3,3,2
2,1,0,2,0,1,2,2,1,223,6,298,5,0,1,0,1
2,1,1,0,0,1,1,2,0,134,42,281,14,0,3,1,0
0,1,0,0,0,1,2,2,1,99,157,40,26,0,3,0,0
2,0,1,1,0,2,2,1,1,98,47,108,2,0,2,2,1
0,0,0,0,0,2,2,0,1,118,119,219,18,0,3,1,0
0,1,1,0,0,0,0,2,0,130,130,144,17,0,3,1,1
2,0,0,0,0,2,1,1,0,3,213,275,22,0,3,3,1
0,1,1,1,1,2,1,1,1,36,139,6,10,0,3,0,1
2,1,2,2,0,1,1,2,1,40,200,24,3,0,2,2,0
2,1,2,2,1,2,1,1,0,143,2,0,20,0,2,1,0
1,1,0,1,1,1,1,2,1,213,132,81,15,0,2,3,3
1,0,0,1,1,2,1,2,0,74,170,189,27,0,2,1,1
2,0,2,2,0,0,0,2,0,119,56,309,0,1,3,2,2
1,1,1,0,1,2,2,1,0,140,129,8,10,0,2,1,3
0,0,1,1,1,0,2,0,1,74,187,163,26,0,3,0,1
1,1,2,0,1,1,1,1,1,191,218,77,11,0,1,1,1
0,1,2,0,1,0,1,1,1,122,68,243,1,1,1,0,3
2,0,0,2,0,2,0,0,0,50,115,16,0,0,2,2,0
1,1,1,1,0,1,0,2,1,126,173,96,16,0,3,3,1
0,1,1,2,1,0,0,1,0,45,25,192,1,0,3,3,2
2,0,1,1,0,0,0,1,0,159,147,130,18,0,3,0,0
1,0,2,0,0,1,1,0,0,190,182,48,1,1,1,0,0
0,0,1,2,1,0,1,0,1,65,101,262,27,0,2,3,1
0,0,1,1,1,2,2,0,0,21,100,208,6,1,1,1,0
2,0,1,2,1,1,2,1,1,194,77,62,25,0,2,3,0
0,0,1,2,0,0,2,2,1,50,123,178,17,0,3,2,0
2,0,0,1,1,2,2,0,1,204,213,265,8,0,3,0,1
1,0,1,0,0,0,1,2,0,72,98,240,24,1,1,3,3
0,1,0,1,1,2,0,2,0,166,157,301,2,0,2,2,0
0,0,0,2,0,2,2,1,0,40,124,296,26,0,3,0,1
0,0,0,0,1,2,0,1,1,64,170,196,8,0,2,0,0
1,1,2,1,0,2,1,2,0,208,220,224,23,0,1,2,2
1,1,1,1,0,2,1,0,0,125,205,144,11,1,3,3,1
2,1,2,2,0,1,0,0,0,206,48,273,25,0,2,1,1
1,0,0,1,0,0,2,0,1,70,200,216,16,0,1,3,2
2,1,1,0,1,0,1,0,1,32,150,200,13,0,2,1,0
2,1,1,1,0,1,1,1,1,110,83,127,18,0,2,1,2
2,0,2,0,0,1,1,1,1,79,67,144,22,0,2,0,0
0,1,1,2,1,2,0,1,0,20,129,78,13,0,3,3,2
1,1,1,0,0,1,1,0,0,194,47,19,10,0,0,3,2
1,1,2,0,1,1,0,0,1,210,116,260,16,0,2,2,0
0,1,0,2,1,2,1,1,1,220,116,224,14,0,2,0,1
2,1,0,2,1,2,1,2,1,16,144,101,5,0,1,2,1
0,1,2,0,0,2,0,1,0,223,89,112,1,1,1,1,3
1,0,2,0,1,2,0,2,0,213,168,300,23,0,3,3,1
2,0,1,0,1,2,1,1,0,79,66,187,16,0,2,0,1
0,0,2,0,0,0,1,0,1,162,83,162,23,1,1,0,1
0,1,0,0,0,1,2,1,0,153,204,138,6,0,2,2,0
2,1,0,2,0,2,2,0,1,70,165,61,17,0,1,2,3
1,0,0,2,1,2,1,2,0,172,44,205,18,0,2,1,0
0,0,1,0,0,2,0,0,0,1,83,160,20,0,2,2,2
0,1,0,2,1,2,1,2,0,17,160,191,23,0,2,2,3
1,1,1,1,1,1,2,0,1,206,52,82,22,0,3,3,2
1,1,0,1,0,2,0,1,0,79,173,31,27,1,1,3,3
2,0,2,1,0,1,2,0,1,111,43,255,12,0,2,1,3
1,0,2,0,0,2,0,2,0,53,96,239,0,0,2,0,1
0,0,1,0,1,1,1,1,1,5,68,270,23,0,3,2,1
2,0,0,2,1,0,0,1,1,14,208,108,7,0,2,2,0
2,1,1,1,0,1,0,2,1,175,41,93,7,0,3,1,3
1,0,1,2,1,1,1,0,0,217,202,216,25,0,1,2,2
0,1,1,2,0,2,2,2,1,139,215,229,17,0,2,1,0
1,0,1,2,0,2,0,0,0,158,106,104,17,0,3,2,2
2,0,0,0,0,0,0,1,1,123,110,47,4,0,1,1,3
0,0,2,1,1,1,0,2,0,70,185,190,20,0,3,3,2
0,1,2,2,0,2,0,1,1,208,96,152,16,0,3,3,0
0,1,2,1,1,2,1,1,0,137,37,280,9,1,1,3,2
2,1,0,0,1,0,1,2,0,181,211,266,14,0,2,0,0
1,0,1,0,1,0,1,2,1,48,42,278,2,0,0,2,3
2,1,1,2,0,1,2,2,1,154,169,107,7,0,2,1,0
0,0,0,0,1,0,2,0,0,41,51,84,15,0,3,3,1
1,0,0,1,1,1,2,1,0,58,185,204,25,0,3,2,1
2,0,2,0,1,0,0,2,1,204,73,79,6,0,2,3,2
2,0,1,2,1,0,2,1,0,95,18,210,1,0,3,1,3
0,1,0,0,0,0,2,1,0,68,24,206,18,0,3,3,0
2,0,2,1,0,2,0,0,1,161,222,27,9,0,1,2,0
0,1,0,2,0,1,1,2,0,88,71,286,10,0,2,0,1
2,1,0,1,0,0,2,1,0,5,138,215,7,0,3,1,3
1,1,1,1,0,2,0,1,1,118,188,100,8,1,1,0,3
0,1,1,2,1,0,1,0,1,29,201,95,9,0,1,1,1
1,0,2,2,1,0,2,2,0,182,72,181,26,0,2,0,3
1,0,2,1,0,0,1,1,1,39,184,210,5,0,3,0,1
2,0,2,1,0,1,2,1,0,9,20,16,2,0,3,2,3
0,0,2,2,1,0,1,0,0,75,153,179,1,0,0,2,3
2,1,2,1,0,0,0,2,1,149,49,120,2,0,1,2,0
2,0,2,2,1,2,1,1,1,83,11,14,22,0,3,3,3
2,0,2,2,1,1,0,2,0,46,166,50,11,0,2,0,3
1,1,0,2,0,2,1,2,0,199,13,221,24,0,3,3,1
1,1,1,1,0,2,2,1,1,210,186,120,11,0,3,2,0
0,1,2,2,0,2,0,2,1,183,212,171,25,0,3,2,0
1,1,1,1,0,0,0,2,1,70,144,223,14,0,1,3,0
2,1,0,1,0,1,1,0,1,29,15,238,15,0,3,1,0
0,0,2,1,0,1,1,0,1,197,160,98,13,0,3,3,0
1,0,1,1,1,2,2,1,0,98,134,84,12,0,3,3,3
0,1,2,2,0,1,1,2,0,213,222,63,18,0,3,1,1
2,0,0,2,0,2,1,2,0,134,60,121,16,0,3,3,2
0,1,0,2,1,2,0,0,1,220,126,47,13,0,1,0,2
1,0,0,1,0,2,0,0,1,42,179,278,3,1,3,1,0
0,1,1,0,1,2,1,0,1,121,158,46,22,0,2,2,0
2,1,0,2,1,2,0,2,0,148,161,57,26,1,3,3,2
2,0,1,0,1,1,2,0,1,99,83,122,22,0,3,3,1
1,1,0,0,1,0,2,1,0,152,135,22,16,0,0,3,2
0,0,1,2,1,1,2,0,1,27,66,116,22,1,1,2,0
0,0,2,0,1,1,2,1,1,84,161,163,11,0,3,2,1
1,1,2,1,1,0,1,0,0,59,188,223,8,0,3,0,3
1,0,2,2,1,2,0,0,0,94,221,101,7,0,0,2,3
2,0,0,0,1,1,0,0,0,139,194,290,27,0,3,3,2
0,1,1,2,1,0,1,1,0,179,57,9,9,0,3,2,2
0,0,2,0,0,2,0,0,1,97,200,276,27,0,2,2,0
1,0,2,2,0,2,1,0,0,222,183,0,11,0,3,1,1
2,1,1,0,1,1,1,2,1,166,208,147,13,1,3,3,1
2,0,1,0,1,1,2,1,1,142,24,21,20,0,3,3,2
1,1,0,0,1,0,0,2,0,91,146,222,6,0,3,3,0
1,1,0,0,0,2,0,2,0,170,63,40,8,0,2,2,0
1,0,2,1,0,1,1,2,1,36,82,92,8,0,0,2,0
1,0,0,1,1,2,2,2,0,152,217,109,2,0,1,1,1
0,1,1,0,0,0,1,0,0,203,183,159,26,0,2,3,0
0,0,1,1,0,0,2,2,1,151,159,167,4,0,2,0,3
2,0,1,0,1,0,2,0,0,68,186,127,24,0,3,2,0
0,1,0,1,1,1,0,2,0,125,89,52,8,1,3,2,3
0,1,2,0,0,0,0,2,0,21,15,120,23,0,2,3,0
0,1,0,0,1,1,0,1,0,125,207,44,20,1,3,1,1
0,1,0,2,0,1,0,1,1,146,182,219,8,0,3,1,1
0,0,1,2,0,2,1,2,1,123,155,176,3,1,3,2,0
2,0,2,1,0,0,0,2,1,48,104,282,24,0,1,2,0
0,1,1,2,1,0,1,0,1,11,181,285,3,0,1,0,1
1,1,1,0,1,2,2,0,1,220,64,132,2,0,2,0,2
1,0,1,2,1,0,1,2,1,188,27,199,17,1,3,1,2
2,1,1,0,1,2,0,0,0,80,45,175,18,0,3,3,0
1,1,2,0,1,2,1,0,1,70,211,213,5,0,2,0,0
2,1,0,1,0,1,1,2,0,206,35,82,2,0,2,2,1
1,1,0,0,1,2,2,0,0,211,170,1,24,1,1,2,1
0,1,1,1,1,1,1,2,0,39,99,283,11,0,3,2,1
2,1,1,1,1,1,1,2,0,103,214,82,0,0,2,1,0
0,0,1,2,0,0,0,1,0,42,32,145,10,0,3,1,2
1,0,0,2,0,1,1,1,0,86,162,221,5,1,1,2,1
2,1,0,1,1,1,2,0,0,161,211,298,19,0,2,3,0
1,1,2,2,1,1,1,0,1,180,141,222,8,0,2,2,0
1,0,0,0,0,0,0,0,0,23,185,31,25,0,3,1,3
0,1,0,0,1,1,0,0,0,189,132,120,16,0,1,3,1
1,1,0,1,0,1,2,1,0,198,77,131,11,1,1,0,2
0,1,1,0,1,0,2,2,0,44,130,308,8,0,3,3,1
0,0,1,1,0,1,2,1,1,186,152,305,6,0,2,3,3
0,1,2,1,1,2,0,0,1,26,53,123,3,0,1,3,1
0,1,0,0,1,2,1,1,1,137,184,135,0,1,3,3,0
1,1,2,2,1,0,1,1,0,132,99,255,17,0,2,0,3
1,1,2,2,0,0,1,0,1,198,173,64,6,0,2,2,1
0,0,2,0,1,0,2,0,0,7,56,288,10,0,3,3,3
1,1,1,0,0,1,1,2,1,183,170,0,4,0,2,3,0
1,0,1,0,1,2,2,1,1,138,207,311,4,0,3,3,1
1,1,0,0,0,1,1,2,0,220,138,93,7,1,1,3,0
0,0,1,1,1,2,0,1,1,174,107,119,17,0,3,3,1
0,1,2,2,0,0,2,1,0,79,73,179,14,0,3,3,1
1,1,2,2,0,1,0,0,0,182,72,65,18,0,1,0,0
1,0,0,0,1,1,1,1,0,112,23,170,13,0,1,2,2
1,0,1,1,0,2,1,0,1,2,192,53,12,0,3,1,1
2,1,1,2,1,1,2,2,0,144,28,42,26,0,1,2,0
2,0,1,2,1,1,0,1,0,125,89,259,22,0,3,0,1
2,1,0,0,1,2,1,1,1,113,26,185,2,0,1,2,1
1,0,1,1,1,0,2,2,0,182,104,143,2,0,3,3,0
2,1,2,0,1,1,0,2,1,24,163,128,24,1,1,1,0
2,0,0,1,1,1,0,1,1,124,57,234,18,1,3,0,0
2,1,1,0,0,0,1,1,1,39,3,139,4,0,3,2,1
2,0,2,0,1,0,0,1,0,133,95,161,6,0,3,0,1
1,1,1,0,0,0,0,1,1,133,204,285,20,0,1,0,2
1,1,1,2,0,0,0,2,1,106,204,4,7,0,2,0,1
1,0,1,0,0,2,2,1,1,177,142,255,14,0,3,0,2
1,0,2,1,0,1,2,1,1,214,75,250,13,0,2,0,3
1,0,1,0,1,0,1,1,0,48,114,290,18,0,3,2,0
2,1,2,0,1,2,1,1,0,115,48,115,10,0,3,1,0
0,0,2,2,1,2,2,1,0,31,109,83,26,1,1,0,0
1,1,0,1,0,1,0,0,1,181,162,139,11,0,2,1,1
2,1,0,0,0,2,0,1,1,85,144,219,10,1,1,3,2
2,1,2,2,0,0,0,1,1,129,178,245,15,0,3,3,1
2,0,1,0,1,2,2,2,1,196,155,108,9,0,1,0,1
0,0,1,1,0,1,2,1,1,58,167,286,27,0,1,0,1
0,1,2,2,1,1,1,1,0,13,32,125,10,0,3,1,3
0,0,0,1,0,2,2,0,0,76,173,235,13,1,1,1,0
1,0,1,0,0,1,1,0,1,95,97,166,12,1,3,0,1
2,0,0,0,0,1,1,0,1,76,47,194,10,1,3,1,2
1,1,0,1,0,0,0,2,1,44,167,105,3,0,2,3,0
2,1,0,1,0,0,2,0,1,29,16,253,3,0,2,1,3
2,1,0,0,0,0,2,1,0,12,126,262,7,0,2,3,2
2,0,1,2,1,0,2,2,0,53,207,300,3,1,1,3,3
